sub_region,code,date,retail,grocery,parks,transit,work,home,hari,kasus,keterangan
Aceh,ID-AC,6/13/2020,-6,2,-12,-42,-7,5,Sabtu,22,
Aceh,ID-AC,6/14/2020,-6,0,-8,-39,8,4,Minggu,27,
Aceh,ID-AC,6/15/2020,-8,-2,-14,-41,-12,6,Senin,27,
Aceh,ID-AC,6/16/2020,-3,5,-7,-37,-12,5,Selasa,27,
Aceh,ID-AC,6/17/2020,-5,3,-7,-35,-12,5,Rabu,37,
Aceh,ID-AC,6/18/2020,-6,1,-11,-40,-13,5,Kamis,38,
Aceh,ID-AC,6/19/2020,-8,-1,-13,-40,-11,6,Jumat,38,
Aceh,ID-AC,6/20/2020,-6,1,-12,-40,-5,4,Sabtu,39,
Aceh,ID-AC,6/21/2020,-12,-8,-21,-40,6,6,Minggu,49,
Aceh,ID-AC,6/22/2020,-5,2,-12,-37,-14,6,Senin,49,
Aceh,ID-AC,6/23/2020,-6,2,-9,-35,-15,5,Selasa,49,
Aceh,ID-AC,6/24/2020,-8,0,-11,-36,-14,6,Rabu,53,
Aceh,ID-AC,6/25/2020,-8,0,-12,-38,-15,6,Kamis,66,
Aceh,ID-AC,6/26/2020,-8,0,-11,-36,-13,5,Jumat,69,
Aceh,ID-AC,6/27/2020,-8,0,-13,-42,-10,5,Sabtu,77,
Aceh,ID-AC,6/28/2020,-8,-3,-11,-41,7,4,Minggu,79,
Aceh,ID-AC,6/29/2020,-5,1,-7,-36,-12,5,Senin,79,
Aceh,ID-AC,6/30/2020,-8,-1,-12,-36,-13,6,Selasa,80,
Aceh,ID-AC,7/1/2020,-5,5,-9,-36,-13,5,Rabu,86,
Aceh,ID-AC,7/2/2020,-2,7,-6,-32,-13,5,Kamis,86,
Aceh,ID-AC,7/3/2020,-4,6,-9,-36,-12,5,Jumat,87,
Aceh,ID-AC,7/4/2020,-5,3,-8,-36,-10,5,Sabtu,87,
Aceh,ID-AC,7/5/2020,-3,2,-6,-34,7,3,Minggu,87,
Aceh,ID-AC,7/6/2020,0,6,-5,-29,-14,5,Senin,87,
Aceh,ID-AC,7/7/2020,-3,5,-7,-30,-13,5,Selasa,88,
Aceh,ID-AC,7/8/2020,-7,1,-13,-34,-13,6,Rabu,89,
Aceh,ID-AC,7/9/2020,-1,8,-5,-32,-13,5,Kamis,90,
Aceh,ID-AC,7/10/2020,-5,5,-11,-36,-12,5,Jumat,90,
Aceh,ID-AC,7/11/2020,-8,-1,-19,-37,-8,6,Sabtu,99,
Aceh,ID-AC,7/12/2020,-4,5,-11,-36,7,4,Minggu,106,
Aceh,ID-AC,7/13/2020,-2,5,-13,-33,-9,5,Senin,106,
Aceh,ID-AC,7/14/2020,-6,1,-12,-33,-11,5,Selasa,110,
Aceh,ID-AC,7/15/2020,-6,3,-9,-31,-10,6,Rabu,137,
Aceh,ID-AC,7/16/2020,-4,5,-8,-30,-11,5,Kamis,140,
Aceh,ID-AC,7/17/2020,-10,-2,-15,-34,-10,7,Jumat,145,
Aceh,ID-AC,7/18/2020,-5,3,-12,-31,-5,5,Sabtu,145,
Aceh,ID-AC,7/19/2020,-7,-1,-15,-36,8,6,Minggu,148,
Aceh,ID-AC,7/20/2020,-1,6,-7,-31,-9,5,Senin,148,
Aceh,ID-AC,7/21/2020,-10,-3,-19,-31,-11,7,Selasa,149,
Aceh,ID-AC,7/22/2020,-6,2,-14,-30,-9,6,Rabu,151,
Aceh,ID-AC,7/23/2020,-6,3,-14,-28,-10,6,Kamis,158,
Aceh,ID-AC,7/24/2020,-6,4,-10,-29,-8,6,Jumat,162,
Aceh,ID-AC,7/25/2020,-6,3,-15,-29,-4,6,Sabtu,168,
Aceh,ID-AC,7/26/2020,-8,-2,-25,-38,8,7,Minggu,168,
Aceh,ID-AC,7/27/2020,-2,8,-11,-28,-10,6,Senin,168,
Aceh,ID-AC,7/28/2020,-3,12,-14,-19,-13,6,Selasa,168,
Aceh,ID-AC,7/29/2020,14,42,6,-1,-15,3,Rabu,168,
Aceh,ID-AC,7/30/2020,14,57,10,-11,-36,5,Kamis,312,
Aceh,ID-AC,7/31/2020,-22,-19,6,-46,-55,3,Jumat,415,Idul Adha 1441 H
Aceh,ID-AC,8/1/2020,-13,-9,9,-38,-37,4,Sabtu,415,
Aceh,ID-AC,8/2/2020,2,5,25,-25,-14,-1,Minggu,431,
Aceh,ID-AC,8/3/2020,5,10,36,-18,-37,4,Senin,433,
Aceh,ID-AC,8/4/2020,3,13,17,-13,-18,3,Selasa,440,
Aceh,ID-AC,8/5/2020,2,13,10,-23,-16,4,Rabu,442,
Aceh,ID-AC,8/6/2020,1,12,7,-26,-15,4,Kamis,483,
Aceh,ID-AC,8/7/2020,-4,6,-3,-30,-12,4,Jumat,536,
Aceh,ID-AC,8/8/2020,-3,6,-8,-32,-8,4,Sabtu,536,
Aceh,ID-AC,8/9/2020,-1,5,-10,-32,7,3,Minggu,536,
Aceh,ID-AC,8/10/2020,1,9,-4,-26,-12,4,Senin,676,
Aceh,ID-AC,8/11/2020,-7,-2,-12,-34,-13,2,Selasa,676,
Aceh,ID-AC,8/12/2020,-2,8,-7,-28,-13,4,Rabu,748,
Aceh,ID-AC,8/13/2020,-1,11,-7,-29,-13,4,Kamis,748,
Aceh,ID-AC,8/14/2020,-1,11,-4,-29,-10,4,Jumat,840,
Aceh,ID-AC,8/15/2020,-2,7,-10,-30,-5,3,Sabtu,840,
Aceh,ID-AC,8/16/2020,-3,4,-7,-35,8,4,Minggu,876,
Aceh,ID-AC,8/17/2020,-2,2,15,-30,-40,9,Senin,1044,Hari Kemerdekaan Indonesia
Aceh,ID-AC,8/18/2020,-1,8,-4,-28,-10,3,Selasa,1069,
Aceh,ID-AC,8/19/2020,1,9,-4,-26,-12,3,Rabu,1132,
Aceh,ID-AC,8/20/2020,1,8,7,-27,-41,8,Kamis,1137,
Aceh,ID-AC,8/21/2020,-6,2,-8,-37,-34,9,Jumat,1141,
Aceh,ID-AC,8/22/2020,-4,1,-14,-35,-1,4,Sabtu,1211,
Aceh,ID-AC,8/23/2020,-2,1,-13,-33,6,4,Minggu,1211,
Aceh,ID-AC,8/24/2020,4,8,-4,-25,-11,4,Senin,1241,
Aceh,ID-AC,8/25/2020,1,7,-8,-22,-13,5,Selasa,1261,
Aceh,ID-AC,8/26/2020,3,9,-7,-31,-12,5,Rabu,1291,
Aceh,ID-AC,8/27/2020,5,11,-6,-30,-12,4,Kamis,1291,
Aceh,ID-AC,8/28/2020,-1,4,-14,-37,-12,6,Jumat,1291,
Aceh,ID-AC,8/29/2020,2,6,-17,-38,2,4,Sabtu,1546,
Aceh,ID-AC,8/30/2020,2,4,-14,-37,3,5,Minggu,1600,
Aceh,ID-AC,8/31/2020,2,2,-14,-36,-12,6,Senin,1633,
Aceh,ID-AC,9/1/2020,11,17,-4,-31,-13,4,Selasa,1649,
Aceh,ID-AC,9/2/2020,9,14,-4,-31,-13,4,Rabu,1697,
Aceh,ID-AC,9/3/2020,9,12,-11,-33,-15,5,Kamis,1794,
Aceh,ID-AC,9/4/2020,8,12,-8,-31,-15,6,Jumat,1884,
Aceh,ID-AC,9/5/2020,2,3,-22,-39,-12,7,Sabtu,1945,
Aceh,ID-AC,9/6/2020,8,10,-14,-33,-1,5,Minggu,1945,
Aceh,ID-AC,9/7/2020,13,13,-4,-29,-14,5,Senin,2042,
Aceh,ID-AC,9/8/2020,8,9,-11,-28,-16,6,Selasa,2054,
Aceh,ID-AC,9/9/2020,12,11,-7,-31,-16,5,Rabu,2054,
Aceh,ID-AC,9/10/2020,15,12,-8,-30,-18,4,Kamis,2152,
Aceh,ID-AC,9/11/2020,9,6,-17,-31,-20,4,Jumat,2152,
Bali,ID-BA,2/15/2020,5,6,-7,0,3,0,Sabtu,0,
Bali,ID-BA,2/16/2020,0,6,-16,-5,2,2,Minggu,0,
Bali,ID-BA,2/17/2020,1,10,-5,-4,-17,3,Senin,0,
Bali,ID-BA,2/18/2020,-18,-12,-6,-9,-40,8,Selasa,0,
Bali,ID-BA,2/19/2020,-10,-10,34,-14,-53,4,Rabu,0,
Bali,ID-BA,2/20/2020,-8,-12,45,-6,-43,2,Kamis,0,
Bali,ID-BA,2/21/2020,-6,-6,-6,-10,-14,3,Jumat,0,
Bali,ID-BA,2/22/2020,1,0,-9,-6,-8,1,Sabtu,0,
Bali,ID-BA,2/23/2020,-3,-3,-2,-6,2,2,Minggu,0,
Bali,ID-BA,2/24/2020,0,2,2,-1,-7,3,Senin,0,
Bali,ID-BA,2/25/2020,0,-1,-2,-4,-8,3,Selasa,0,
Bali,ID-BA,2/26/2020,-1,2,-10,-5,-11,4,Rabu,0,
Bali,ID-BA,2/27/2020,1,7,-6,-8,-9,2,Kamis,0,
Bali,ID-BA,2/28/2020,-7,1,-10,-12,-25,7,Jumat,0,
Bali,ID-BA,2/29/2020,-10,-10,-2,-17,-33,2,Sabtu,0,
Bali,ID-BA,3/1/2020,-14,-12,-20,-17,-10,2,Minggu,0,
Bali,ID-BA,3/2/2020,4,11,-3,-12,1,-1,Senin,0,Kasus Pertama Nasional
Bali,ID-BA,3/3/2020,0,3,-8,-6,0,1,Selasa,0,
Bali,ID-BA,3/4/2020,1,6,-6,-10,0,2,Rabu,0,
Bali,ID-BA,3/5/2020,-1,1,-5,-7,2,2,Kamis,0,
Bali,ID-BA,3/6/2020,-4,-2,-14,-13,2,3,Jumat,0,
Bali,ID-BA,3/7/2020,-8,-6,-21,-14,0,3,Sabtu,0,
Bali,ID-BA,3/8/2020,-4,0,-20,-14,0,3,Minggu,0,
Bali,ID-BA,3/9/2020,-9,-6,-16,-14,-4,4,Senin,0,
Bali,ID-BA,3/10/2020,-1,0,-6,-12,-4,1,Selasa,1,Kasus pertama Bali
Bali,ID-BA,3/11/2020,0,3,-4,-12,-2,1,Rabu,1,
Bali,ID-BA,3/12/2020,-7,-5,-15,-16,-1,3,Kamis,1,
Bali,ID-BA,3/13/2020,-7,-5,-17,-20,0,3,Jumat,1,
Bali,ID-BA,3/14/2020,-2,1,-18,-18,0,1,Sabtu,1,
Bali,ID-BA,3/15/2020,-9,-1,-20,-24,0,4,Minggu,1,
Bali,ID-BA,3/16/2020,-8,2,-18,-21,-10,5,Senin,1,Sekolah diliburkan. Fatwa MUI salat di rumah
Bali,ID-BA,3/17/2020,-12,-5,-21,-23,-18,7,Selasa,1,
Bali,ID-BA,3/18/2020,-14,-4,-28,-26,-19,9,Rabu,1,
Bali,ID-BA,3/19/2020,-17,-8,-29,-33,-20,10,Kamis,1,Gereja Katolik tiadakan misa mingguan
Bali,ID-BA,3/20/2020,-19,-7,-34,-41,-20,10,Jumat,4,
Bali,ID-BA,3/21/2020,-24,-9,-46,-41,-18,10,Sabtu,3,
Bali,ID-BA,3/22/2020,-32,-13,-50,-49,-15,11,Minggu,3,
Bali,ID-BA,3/23/2020,-28,-4,-44,-43,-34,13,Senin,6,
Bali,ID-BA,3/24/2020,-44,-10,-48,-49,-57,15,Selasa,6,
Bali,ID-BA,3/25/2020,-89,-92,-78,-95,-89,37,Rabu,9,Hari Raya Nyepi
Bali,ID-BA,3/26/2020,-80,-83,-63,-75,-80,30,Kamis,9,
Bali,ID-BA,3/27/2020,-43,-23,-57,-61,-44,14,Jumat,9,
Bali,ID-BA,3/28/2020,-42,-24,-61,-62,-35,15,Sabtu,9,
Bali,ID-BA,3/29/2020,-46,-30,-62,-63,-29,16,Minggu,10,
Bali,ID-BA,3/30/2020,-38,-25,-51,-58,-38,16,Senin,19,
Bali,ID-BA,3/31/2020,-38,-26,-53,-58,-37,16,Selasa,19,
Bali,ID-BA,4/1/2020,-39,-25,-53,-62,-40,18,Rabu,25,
Bali,ID-BA,4/2/2020,-40,-27,-54,-64,-41,18,Kamis,25,
Bali,ID-BA,4/3/2020,-41,-29,-57,-69,-40,19,Jumat,27,
Bali,ID-BA,4/4/2020,-44,-32,-64,-69,-39,17,Sabtu,32,
Bali,ID-BA,4/5/2020,-47,-33,-63,-71,-35,17,Minggu,35,
Bali,ID-BA,4/6/2020,-41,-28,-55,-67,-42,18,Senin,43,
Bali,ID-BA,4/7/2020,-42,-32,-54,-67,-44,17,Selasa,43,
Bali,ID-BA,4/8/2020,-42,-30,-55,-67,-43,18,Rabu,49,
Bali,ID-BA,4/9/2020,-41,-31,-54,-67,-42,17,Kamis,63,
Bali,ID-BA,4/10/2020,-47,-37,-57,-73,-57,22,Jumat,75,Tri Hari Suci Paskah
Bali,ID-BA,4/11/2020,-46,-35,-65,-73,-40,18,Sabtu,79,
Bali,ID-BA,4/12/2020,-50,-38,-67,-75,-34,18,Minggu,81,
Bali,ID-BA,4/13/2020,-42,-31,-56,-71,-41,19,Senin,86,
Bali,ID-BA,4/14/2020,-44,-36,-57,-70,-43,19,Selasa,92,
Bali,ID-BA,4/15/2020,-44,-33,-58,-69,-42,20,Rabu,98,
Bali,ID-BA,4/16/2020,-45,-35,-58,-70,-42,20,Kamis,113,
Bali,ID-BA,4/17/2020,-46,-36,-61,-74,-41,20,Jumat,124,
Bali,ID-BA,4/18/2020,-49,-38,-67,-74,-38,18,Sabtu,131,
Bali,ID-BA,4/19/2020,-52,-41,-69,-75,-34,18,Minggu,135,
Bali,ID-BA,4/20/2020,-44,-34,-57,-70,-41,18,Senin,140,
Bali,ID-BA,4/21/2020,-44,-36,-58,-69,-42,18,Selasa,150,
Bali,ID-BA,4/22/2020,-47,-38,-59,-69,-43,19,Rabu,152,
Bali,ID-BA,4/23/2020,-46,-36,-58,-65,-42,19,Kamis,167,
Bali,ID-BA,4/24/2020,-49,-39,-63,-72,-42,22,Jumat,177,"Puasa hari pertama, 1 Ramadan 1441 H"
Bali,ID-BA,4/25/2020,-50,-39,-68,-76,-39,19,Sabtu,183,
Bali,ID-BA,4/26/2020,-53,-41,-69,-80,-34,19,Minggu,186,
Bali,ID-BA,4/27/2020,-46,-36,-60,-76,-41,20,Senin,194,
Bali,ID-BA,4/28/2020,-46,-36,-60,-75,-42,19,Selasa,215,
Bali,ID-BA,4/29/2020,-47,-36,-60,-76,-42,18,Rabu,215,
Bali,ID-BA,4/30/2020,-46,-34,-61,-76,-40,19,Kamis,222,
Bali,ID-BA,5/1/2020,-50,-38,-64,-82,-56,24,Jumat,235,
Bali,ID-BA,5/2/2020,-48,-36,-68,-81,-39,18,Sabtu,237,
Bali,ID-BA,5/3/2020,-52,-39,-71,-82,-33,18,Minggu,262,
Bali,ID-BA,5/4/2020,-45,-32,-61,-78,-40,19,Senin,271,
Bali,ID-BA,5/5/2020,-45,-34,-61,-76,-42,19,Selasa,277,
Bali,ID-BA,5/6/2020,-44,-31,-61,-77,-41,20,Rabu,277,
Bali,ID-BA,5/7/2020,-48,-38,-60,-80,-56,23,Kamis,287,
Bali,ID-BA,5/8/2020,-47,-35,-64,-81,-40,20,Jumat,300,
Bali,ID-BA,5/9/2020,-48,-36,-68,-80,-37,18,Sabtu,306,
Bali,ID-BA,5/10/2020,-50,-38,-68,-82,-31,18,Minggu,311,
Bali,ID-BA,5/11/2020,-43,-32,-60,-78,-39,20,Senin,314,
Bali,ID-BA,5/12/2020,-43,-33,-61,-77,-40,20,Selasa,328,
Bali,ID-BA,5/13/2020,-44,-32,-60,-77,-40,20,Rabu,332,
Bali,ID-BA,5/14/2020,-44,-33,-61,-76,-39,19,Kamis,337,
Bali,ID-BA,5/15/2020,-48,-36,-65,-80,-38,20,Jumat,343,
Bali,ID-BA,5/16/2020,-48,-36,-69,-80,-36,19,Sabtu,346,
Bali,ID-BA,5/17/2020,-51,-38,-70,-82,-31,19,Minggu,348,
Bali,ID-BA,5/18/2020,-45,-33,-63,-77,-40,20,Senin,359,
Bali,ID-BA,5/19/2020,-46,-36,-63,-75,-41,19,Selasa,363,
Bali,ID-BA,5/20/2020,-45,-32,-64,-76,-41,20,Rabu,371,
Bali,ID-BA,5/21/2020,-51,-41,-66,-79,-57,25,Kamis,374,
Bali,ID-BA,5/22/2020,-42,-28,-62,-79,-41,20,Jumat,380,Awal cuti bersama Idul Fitri 1441 H
Bali,ID-BA,5/23/2020,-45,-30,-67,-81,-40,18,Sabtu,388,
Bali,ID-BA,5/24/2020,-51,-40,-66,-84,-37,16,Minggu,394,
Bali,ID-BA,5/25/2020,-47,-38,-54,-82,-62,23,Senin,396,Idul Fitri 1441 H
Bali,ID-BA,5/26/2020,-44,-34,-59,-79,-42,19,Selasa,407,
Bali,ID-BA,5/27/2020,-44,-33,-61,-79,-40,20,Rabu,415,
Bali,ID-BA,5/28/2020,-49,-40,-65,-80,-40,21,Kamis,420,
Bali,ID-BA,5/29/2020,-45,-34,-64,-81,-37,20,Jumat,443,Akhir cuti bersama Idul Fitri 1441 H
Bali,ID-BA,5/30/2020,-44,-33,-67,-80,-33,16,Sabtu,455,
Bali,ID-BA,5/31/2020,-46,-34,-64,-82,-27,15,Minggu,465,
Bali,ID-BA,6/1/2020,-42,-33,-54,-78,-54,21,Senin,482,
Bali,ID-BA,6/2/2020,-39,-29,-57,-75,-36,17,Selasa,487,
Bali,ID-BA,6/3/2020,-40,-28,-56,-73,-37,18,Rabu,490,
Bali,ID-BA,6/4/2020,-41,-30,-58,-73,-37,18,Kamis,510,
Bali,ID-BA,6/5/2020,-45,-34,-62,-78,-36,19,Jumat,524,
Bali,ID-BA,6/6/2020,-42,-32,-64,-77,-34,16,Sabtu,557,
Bali,ID-BA,6/7/2020,-44,-33,-60,-79,-28,15,Minggu,582,
Bali,ID-BA,6/8/2020,-39,-29,-54,-75,-35,17,Senin,594,
Bali,ID-BA,6/9/2020,-40,-31,-53,-74,-36,17,Selasa,608,
Bali,ID-BA,6/10/2020,-38,-29,-53,-73,-35,18,Rabu,640,
Bali,ID-BA,6/11/2020,-39,-31,-54,-74,-35,18,Kamis,659,
Bali,ID-BA,6/12/2020,-40,-31,-56,-77,-34,18,Jumat,695,
Bali,ID-BA,6/13/2020,-42,-34,-61,-77,-32,16,Sabtu,723,
Bali,ID-BA,6/14/2020,-43,-33,-56,-78,-27,15,Minggu,741,
Bali,ID-BA,6/15/2020,-37,-28,-53,-74,-35,16,Senin,760,
Bali,ID-BA,6/16/2020,-37,-29,-51,-71,-36,16,Selasa,782,
Bali,ID-BA,6/17/2020,-41,-32,-54,-73,-38,17,Rabu,829,
Bali,ID-BA,6/18/2020,-40,-33,-52,-74,-36,16,Kamis,895,
Bali,ID-BA,6/19/2020,-41,-33,-57,-77,-35,18,Jumat,976,
Bali,ID-BA,6/20/2020,-41,-32,-59,-78,-33,15,Sabtu,1013,
Bali,ID-BA,6/21/2020,-44,-35,-57,-79,-29,15,Minggu,1050,
Bali,ID-BA,6/22/2020,-37,-29,-49,-74,-37,16,Senin,1080,
Bali,ID-BA,6/23/2020,-38,-32,-51,-73,-38,16,Selasa,1116,
Bali,ID-BA,6/24/2020,-38,-31,-50,-73,-37,16,Rabu,1158,
Bali,ID-BA,6/25/2020,-39,-32,-50,-74,-37,16,Kamis,1214,
Bali,ID-BA,6/26/2020,-40,-32,-53,-77,-35,17,Jumat,1263,
Bali,ID-BA,6/27/2020,-39,-32,-56,-76,-33,15,Sabtu,1369,
Bali,ID-BA,6/28/2020,-43,-34,-53,-78,-28,15,Minggu,1414,
Bali,ID-BA,6/29/2020,-37,-29,-49,-75,-35,16,Senin,1444,
Bali,ID-BA,6/30/2020,-36,-29,-50,-72,-36,16,Selasa,1493,
Bali,ID-BA,7/1/2020,-34,-26,-50,-70,-36,16,Rabu,1527,
Bali,ID-BA,7/2/2020,-35,-26,-50,-72,-35,16,Kamis,1640,
Bali,ID-BA,7/3/2020,-36,-26,-53,-74,-35,16,Jumat,1706,
Bali,ID-BA,7/4/2020,-39,-32,-56,-75,-37,15,Sabtu,1797,
Bali,ID-BA,7/5/2020,-41,-32,-47,-76,-29,13,Minggu,1849,
Bali,ID-BA,7/6/2020,-35,-27,-50,-72,-37,16,Senin,1900,
Bali,ID-BA,7/7/2020,-34,-27,-48,-71,-38,15,Selasa,1940,
Bali,ID-BA,7/8/2020,-39,-33,-47,-71,-48,18,Rabu,1971,
Bali,ID-BA,7/9/2020,-36,-29,-44,-71,-36,15,Kamis,2024,
Bali,ID-BA,7/10/2020,-36,-29,-47,-73,-34,16,Jumat,2110,
Bali,ID-BA,7/11/2020,-36,-30,-48,-73,-33,14,Sabtu,2147,
Bali,ID-BA,7/12/2020,-37,-30,-37,-73,-29,13,Minggu,2195,
Bali,ID-BA,7/13/2020,-35,-28,-46,-70,-35,16,Senin,2257,
Bali,ID-BA,7/14/2020,-34,-30,-45,-69,-36,15,Selasa,2358,
Bali,ID-BA,7/15/2020,-34,-27,-45,-69,-35,16,Rabu,2421,
Bali,ID-BA,7/16/2020,-34,-28,-45,-69,-34,15,Kamis,2533,
Bali,ID-BA,7/17/2020,-35,-27,-49,-73,-34,16,Jumat,2619,
Bali,ID-BA,7/18/2020,-42,-36,-54,-73,-35,15,Sabtu,2690,
Bali,ID-BA,7/19/2020,-40,-33,-43,-73,-30,13,Minggu,2781,
Bali,ID-BA,7/20/2020,-34,-27,-44,-70,-35,15,Senin,2781,
Bali,ID-BA,7/21/2020,-37,-32,-48,-70,-38,16,Selasa,2856,
Bali,ID-BA,7/22/2020,-35,-29,-44,-68,-35,16,Rabu,2934,
Bali,ID-BA,7/23/2020,-36,-31,-45,-68,-34,16,Kamis,2996,
Bali,ID-BA,7/24/2020,-36,-29,-46,-71,-34,16,Jumat,3058,
Bali,ID-BA,7/25/2020,-34,-27,-43,-69,-33,13,Sabtu,3114,
Bali,ID-BA,7/26/2020,-37,-29,-33,-69,-29,13,Minggu,3114,
Bali,ID-BA,7/27/2020,-34,-26,-43,-69,-37,15,Senin,3157,
Bali,ID-BA,7/28/2020,-35,-30,-45,-67,-36,16,Selasa,3219,
Bali,ID-BA,7/29/2020,-33,-26,-44,-64,-35,16,Rabu,3219,
Bali,ID-BA,7/30/2020,-33,-25,-43,-64,-35,15,Kamis,3360,
Bali,ID-BA,7/31/2020,-37,-30,-25,-71,-57,19,Jumat,3407,Idul Adha 1441 H
Bali,ID-BA,8/1/2020,-34,-27,-42,-69,-36,13,Sabtu,3407,
Bali,ID-BA,8/2/2020,-35,-26,-34,-66,-30,11,Minggu,3488,
Bali,ID-BA,8/3/2020,-33,-26,-41,-64,-37,15,Senin,3529,
Bali,ID-BA,8/4/2020,-32,-26,-42,-64,-36,15,Selasa,3578,
Bali,ID-BA,8/5/2020,-33,-26,-46,-63,-36,16,Rabu,3617,
Bali,ID-BA,8/6/2020,-33,-27,-40,-65,-35,14,Kamis,3644,
Bali,ID-BA,8/7/2020,-34,-28,-45,-68,-33,15,Jumat,3682,
Bali,ID-BA,8/8/2020,-32,-26,-39,-66,-33,11,Sabtu,3682,
Bali,ID-BA,8/9/2020,-34,-27,-28,-66,-29,11,Minggu,3720,
Bali,ID-BA,8/10/2020,-31,-25,-41,-64,-35,14,Senin,3817,
Bali,ID-BA,8/11/2020,-32,-27,-40,-64,-36,14,Selasa,3862,
Bali,ID-BA,8/12/2020,-33,-27,-43,-63,-35,15,Rabu,3892,
Bali,ID-BA,8/13/2020,-33,-28,-42,-64,-34,14,Kamis,3892,
Bali,ID-BA,8/14/2020,-32,-27,-43,-64,-34,14,Jumat,3980,
Bali,ID-BA,8/15/2020,-30,-24,-38,-61,-32,11,Sabtu,3980,
Bali,ID-BA,8/16/2020,-32,-25,-22,-64,-28,10,Minggu,4065,
Bali,ID-BA,8/17/2020,-32,-28,4,-61,-58,17,Senin,4110,Hari Kemerdekaan Indonesia
Bali,ID-BA,8/18/2020,-31,-27,-37,-63,-34,13,Selasa,4158,
Bali,ID-BA,8/19/2020,-29,-23,-38,-60,-34,14,Rabu,4220,
Bali,ID-BA,8/20/2020,-31,-27,-17,-58,-54,17,Kamis,4292,
Bali,ID-BA,8/21/2020,-31,-27,-32,-65,-43,16,Jumat,4368,
Bali,ID-BA,8/22/2020,-32,-29,-37,-64,-33,12,Sabtu,4446,
Bali,ID-BA,8/23/2020,-33,-29,-24,-60,-29,11,Minggu,4513,
Bali,ID-BA,8/24/2020,-29,-25,-37,-59,-34,14,Senin,4576,
Bali,ID-BA,8/25/2020,-28,-26,-38,-61,-35,14,Selasa,4650,
Bali,ID-BA,8/26/2020,-28,-24,-39,-60,-35,14,Rabu,4726,
Bali,ID-BA,8/27/2020,-28,-26,-37,-62,-34,14,Kamis,4726,
Bali,ID-BA,8/28/2020,-27,-24,-41,-65,-33,14,Jumat,4726,
Bali,ID-BA,8/29/2020,-25,-23,-36,-64,-32,11,Sabtu,4989,
Bali,ID-BA,8/30/2020,-27,-23,-27,-64,-28,10,Minggu,5078,
Bali,ID-BA,8/31/2020,-24,-20,-37,-62,-34,14,Senin,5207,
Bali,ID-BA,9/1/2020,-24,-21,-38,-60,-37,13,Selasa,5367,
Bali,ID-BA,9/2/2020,-25,-23,-36,-60,-38,13,Rabu,5536,
Bali,ID-BA,9/3/2020,-23,-22,-37,-61,-36,13,Kamis,5710,
Bali,ID-BA,9/4/2020,-23,-21,-38,-63,-35,14,Jumat,5906,
Bali,ID-BA,9/5/2020,-21,-20,-35,-62,-34,11,Sabtu,6071,
Bali,ID-BA,9/6/2020,-23,-20,-27,-62,-31,11,Minggu,6071,
Bali,ID-BA,9/7/2020,-19,-18,-33,-60,-38,13,Senin,6385,
Bali,ID-BA,9/8/2020,-19,-19,-33,-58,-37,13,Selasa,6549,
Bali,ID-BA,9/9/2020,-17,-17,-36,-58,-35,14,Rabu,6549,
Bali,ID-BA,9/10/2020,-19,-21,-35,-59,-38,13,Kamis,6723,
Bali,ID-BA,9/11/2020,-19,-22,-38,-61,-37,13,Jumat,6723,
Kepulauan Bangka Belitung,ID-BB,2/15/2020,-3,-3,-2,-7,6,1,Sabtu,0,
Kepulauan Bangka Belitung,ID-BB,2/16/2020,-4,-1,9,-10,1,2,Minggu,0,
Kepulauan Bangka Belitung,ID-BB,2/17/2020,-9,-8,-10,-7,3,2,Senin,0,
Kepulauan Bangka Belitung,ID-BB,2/18/2020,-3,-5,1,-2,3,1,Selasa,0,
Kepulauan Bangka Belitung,ID-BB,2/19/2020,-6,-5,-2,-2,3,1,Rabu,0,
Kepulauan Bangka Belitung,ID-BB,2/20/2020,-5,-2,-1,-6,2,1,Kamis,0,
Kepulauan Bangka Belitung,ID-BB,2/21/2020,-7,-3,-4,-2,7,1,Jumat,0,
Kepulauan Bangka Belitung,ID-BB,2/22/2020,-10,-7,-14,-8,7,2,Sabtu,0,
Kepulauan Bangka Belitung,ID-BB,2/23/2020,-7,-6,-3,-10,2,2,Minggu,0,
Kepulauan Bangka Belitung,ID-BB,2/24/2020,-5,-4,0,1,4,0,Senin,0,
Kepulauan Bangka Belitung,ID-BB,2/25/2020,-3,-3,-1,-4,3,1,Selasa,0,
Kepulauan Bangka Belitung,ID-BB,2/26/2020,-1,0,3,14,4,0,Rabu,0,
Kepulauan Bangka Belitung,ID-BB,2/27/2020,0,2,5,7,2,0,Kamis,0,
Kepulauan Bangka Belitung,ID-BB,2/28/2020,-2,1,-4,6,9,0,Jumat,0,
Kepulauan Bangka Belitung,ID-BB,2/29/2020,0,2,0,4,9,0,Sabtu,0,
Kepulauan Bangka Belitung,ID-BB,3/1/2020,2,8,9,-5,5,0,Minggu,0,
Kepulauan Bangka Belitung,ID-BB,3/2/2020,2,8,0,-6,6,0,Senin,0,Kasus Pertama Nasional
Kepulauan Bangka Belitung,ID-BB,3/3/2020,1,7,1,-5,6,0,Selasa,0,
Kepulauan Bangka Belitung,ID-BB,3/4/2020,-2,3,-1,3,6,1,Rabu,0,
Kepulauan Bangka Belitung,ID-BB,3/5/2020,-2,4,-1,-7,4,0,Kamis,0,
